country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","10-03-2025 17:00:00",12.921418,77.502466,PM2.5,55,57,56
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","10-03-2025 17:00:00",12.415911,75.735050,CO,5,125,10
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","10-03-2025 17:00:00",12.889250,74.853000,OZONE,26,27,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB","10-03-2025 17:00:00",16.208139,77.348417,PM2.5,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","10-03-2025 17:00:00",11.55358,76.55521,OZONE,26,35,30
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","10-03-2025 17:00:00",13.428828,77.731418,SO2,9,18,12
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","10-03-2025 17:00:00",14.475800,75.905200,NH3,2,2,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","10-03-2025 17:00:00",15.459706,75.008381,PM2.5,50,73,58
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","10-03-2025 17:00:00",15.347630,76.181767,PM10,47,100,78
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","10-03-2025 17:00:00",15.347630,76.181767,CO,46,61,56
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","10-03-2025 17:00:00",17.930306,77.482194,NO2,NA,NA,NA
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","10-03-2025 17:00:00",17.930306,77.482194,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","10-03-2025 17:00:00",12.917348,77.622813,CO,4,22,13
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","10-03-2025 17:00:00",14.816666,74.141003,PM2.5,32,89,59
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","10-03-2025 17:00:00",14.791800,75.389600,OZONE,NA,NA,NA
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","10-03-2025 17:00:00",13.940000,75.555917,NH3,2,3,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","10-03-2025 17:00:00",13.940000,75.555917,CO,10,33,25
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","10-03-2025 17:00:00",13.377516,77.099072,PM2.5,39,237,97
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","10-03-2025 17:00:00",13.34194444,74.74694444,PM2.5,45,92,74
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","10-03-2025 17:00:00",23.210494,77.425409,NO2,5,87,32
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","10-03-2025 17:00:00",23.210494,77.425409,NH3,2,33,6
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-03-2025 17:00:00",23.233584,77.400574,PM10,51,101,77
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-03-2025 17:00:00",23.233584,77.400574,SO2,14,43,25
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-03-2025 17:00:00",23.233584,77.400574,CO,62,86,71
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","10-03-2025 17:00:00",8.8787,76.6073,CO,14,17,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-03-2025 17:00:00",8.563700,76.886500,PM10,65,73,69
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-03-2025 17:00:00",8.563700,76.886500,CO,24,71,49
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","10-03-2025 17:00:00",11.875000,75.373200,NH3,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","10-03-2025 17:00:00",11.875000,75.373200,OZONE,27,32,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","10-03-2025 17:00:00",8.8787,76.6073,NO2,8,10,9
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","10-03-2025 17:00:00",22.9682591,76.064118,NH3,4,10,5
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","10-03-2025 17:00:00",26.259242,78.216432,PM2.5,52,315,143
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","10-03-2025 17:00:00",10.073232,76.302765,SO2,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","10-03-2025 17:00:00",10.073232,76.302765,CO,44,84,57
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","10-03-2025 17:00:00",11.875000,75.373200,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","10-03-2025 17:00:00",23.81748678,79.446246,CO,20,26,22
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","10-03-2025 17:00:00",26.200388,78.147714,PM10,53,145,96
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","10-03-2025 17:00:00",23.264759,77.381568,PM2.5,15,98,34
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","10-03-2025 17:00:00",23.8640158,78.80289321,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","10-03-2025 17:00:00",23.8640158,78.80289321,NO2,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","10-03-2025 17:00:00",23.8640158,78.80289321,SO2,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","10-03-2025 17:00:00",23.8640158,78.80289321,CO,35,48,40
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","10-03-2025 17:00:00",24.58434363,80.8549414,SO2,24,24,24
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","10-03-2025 17:00:00",24.58434363,80.8549414,CO,12,39,16
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","10-03-2025 17:00:00",24.108970,82.645580,NH3,3,9,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","10-03-2025 17:00:00",20.939198,77.765701,NO2,4,77,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","10-03-2025 17:00:00",20.939198,77.765701,NH3,1,7,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","10-03-2025 17:00:00",20.939198,77.765701,SO2,7,37,22
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","10-03-2025 17:00:00",19.875620,75.387310,CO,7,42,21
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","10-03-2025 17:00:00",19.863756,75.321188,NH3,2,4,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","10-03-2025 17:00:00",23.163174,79.973061,PM2.5,7,40,14
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","10-03-2025 17:00:00",23.168606,79.932247,PM2.5,3,123,39
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","10-03-2025 17:00:00",23.50016,80.23284,PM2.5,25,47,35
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","10-03-2025 17:00:00",24.2613009,80.7231783,PM10,18,87,38
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","10-03-2025 17:00:00",23.108440,77.511428,SO2,13,70,35
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","10-03-2025 17:00:00",19.16485,73.23409,PM10,NA,NA,NA
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","10-03-2025 17:00:00",19.16485,73.23409,NH3,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","10-03-2025 17:00:00",19.0243902,73.0406721,CO,33,109,82
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","10-03-2025 17:00:00",19.309073,73.057223,NO2,24,56,35
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","10-03-2025 17:00:00",19.962900,79.298714,PM2.5,89,419,150
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","10-03-2025 17:00:00",26.200388,78.147714,SO2,4,74,16
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","10-03-2025 17:00:00",22.7289,75.8076,SO2,15,16,15
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","10-03-2025 17:00:00",23.838586,78.759431,PM10,7,77,31
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","10-03-2025 17:00:00",20.719516,77.000253,PM2.5,39,224,85
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","10-03-2025 17:00:00",19.9775302,79.2337086,CO,6,20,12
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","10-03-2025 17:00:00",20.918946,74.776388,NO2,43,47,45
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","10-03-2025 17:00:00",20.918946,74.776388,NH3,3,4,3
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","10-03-2025 17:00:00",20.918946,74.776388,SO2,2,14,7
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","10-03-2025 17:00:00",19.854616,75.905894,PM2.5,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","10-03-2025 17:00:00",19.854616,75.905894,NO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","10-03-2025 17:00:00",19.854616,75.905894,NH3,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","10-03-2025 17:00:00",19.854616,75.905894,CO,14,16,15
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","10-03-2025 17:00:00",16.6870449,74.2505872,NH3,9,14,11
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","10-03-2025 17:00:00",16.6870449,74.2505872,CO,12,43,22
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","10-03-2025 17:00:00",16.7143745,74.2426398,CO,15,32,28
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","10-03-2025 17:00:00",18.39963,76.57452,CO,5,125,26
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","10-03-2025 17:00:00",18.39963,76.57452,OZONE,11,116,73
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","10-03-2025 17:00:00",18.1023399,73.4783687,NH3,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","10-03-2025 17:00:00",20.555712,74.529236,NO2,17,41,28
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","10-03-2025 17:00:00",20.555712,74.529236,OZONE,3,90,55
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","10-03-2025 17:00:00",19.296481,72.840923,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","10-03-2025 17:00:00",18.96702,72.84214,NO2,25,96,63
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","10-03-2025 17:00:00",18.96702,72.84214,NH3,5,12,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","10-03-2025 17:00:00",19.1878657,72.8304069,NO2,18,96,45
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","10-03-2025 17:00:00",19.04946,72.9230,OZONE,72,72,72
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","10-03-2025 17:00:00",19.19709,72.82204,PM10,47,197,115
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","10-03-2025 17:00:00",19.23241,72.86895,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","10-03-2025 17:00:00",19.2243333,72.8658113,PM2.5,33,147,76
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","10-03-2025 17:00:00",19.192056,72.9585188,PM10,75,128,105
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","10-03-2025 17:00:00",19.192056,72.9585188,SO2,3,47,17
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","10-03-2025 17:00:00",19.2243333,72.8658113,NH3,2,9,5
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","10-03-2025 17:00:00",19.1750,72.9419,PM2.5,30,153,82
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","10-03-2025 17:00:00",21.152875,79.0517531,NO2,10,93,31
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","10-03-2025 17:00:00",21.143383,79.048912,PM2.5,56,198,113
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","10-03-2025 17:00:00",21.143383,79.048912,NO2,12,101,30
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","10-03-2025 17:00:00",19.173852,77.296291,PM10,26,130,98
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","10-03-2025 17:00:00",19.173852,77.296291,OZONE,16,241,73
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","10-03-2025 17:00:00",20.0073285,73.7762427,NO2,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","10-03-2025 17:00:00",20.021503,73.813844,PM10,72,175,124
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","10-03-2025 17:00:00",19.000084,72.856730,OZONE,1,43,27
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","10-03-2025 17:00:00",19.060498,72.923356,PM2.5,35,246,110
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","10-03-2025 17:00:00",19.060498,72.923356,NO2,1,52,23
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","10-03-2025 17:00:00",19.000083,72.813993,NH3,2,3,2
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","10-03-2025 17:00:00",19.047000,72.874600,NO2,7,11,8
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","10-03-2025 17:00:00",19.10861,72.83622,CO,56,66,58
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","10-03-2025 17:00:00",18.9936162,72.8128113,PM2.5,61,87,71
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","10-03-2025 17:00:00",21.121801,79.04952,PM2.5,45,142,86
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","10-03-2025 17:00:00",21.121801,79.04952,NO2,11,113,31
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","10-03-2025 17:00:00",21.121801,79.04952,NH3,1,18,5
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","10-03-2025 17:00:00",19.1750,72.9419,NH3,3,4,3
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","10-03-2025 17:00:00",18.897756,72.813320,CO,20,94,79
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","10-03-2025 17:00:00",19.137500,72.915056,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","10-03-2025 17:00:00",19.383200,72.820400,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","10-03-2025 17:00:00",19.383200,72.820400,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","10-03-2025 17:00:00",19.10861,72.83622,NO2,67,95,82
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","10-03-2025 17:00:00",19.10861,72.83622,NH3,3,4,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","10-03-2025 17:00:00",21.14472,79.107595,OZONE,39,113,84
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","10-03-2025 17:00:00",21.152875,79.0517531,PM2.5,29,141,76
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","10-03-2025 17:00:00",19.9591346,73.7788008,NH3,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","10-03-2025 17:00:00",19.9591346,73.7788008,CO,20,25,22
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","10-03-2025 17:00:00",19.950220,73.731480,NH3,NA,NA,NA
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","10-03-2025 17:00:00",19.950220,73.731480,CO,12,60,19
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","10-03-2025 17:00:00",19.137500,72.915056,SO2,26,43,30
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","10-03-2025 17:00:00",18.547056,73.826908,NO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","10-03-2025 17:00:00",18.547056,73.826908,CO,14,121,41
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","10-03-2025 17:00:00",18.664282,73.763966,NO2,16,42,27
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","10-03-2025 17:00:00",18.664282,73.763966,OZONE,1,94,69
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","10-03-2025 17:00:00",18.454450,73.854155,PM10,46,125,97
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","10-03-2025 17:00:00",18.454450,73.854155,SO2,3,91,10
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","10-03-2025 17:00:00",18.530085,73.849598,CO,24,110,58
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","10-03-2025 17:00:00",18.63673,73.82487,OZONE,1,74,48
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","10-03-2025 17:00:00",18.59051,73.77946,PM10,75,189,121
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.0630,73.1209,PM10,57,174,114
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.0630,73.1209,NH3,9,13,11
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.0630,73.1209,OZONE,1,80,32
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.0575752,73.0151367,NH3,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.02579,73.10297,NO2,22,110,59
India,Maharashtra,Pune,"Bhosari, Pune - IITM","10-03-2025 17:00:00",18.640051,73.848956,CO,15,78,51
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","10-03-2025 17:00:00",18.605770,73.749976,CO,52,128,79
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.1135051,73.008978,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.1135051,73.008978,PM10,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","10-03-2025 17:00:00",19.265594,76.761463,NH3,3,11,8
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","10-03-2025 17:00:00"," 16.5038",74.3623,NH3,1,6,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","10-03-2025 17:00:00",19.222279,72.957979,OZONE,2,172,86
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","10-03-2025 17:00:00",19.235581,73.159121,PM2.5,55,161,97
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","10-03-2025 17:00:00",19.235581,73.159121,NO2,19,58,40
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","10-03-2025 17:00:00",19.4458210,72.7988231,PM10,39,114,78
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","10-03-2025 17:00:00",19.4458210,72.7988231,NH3,1,3,3
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","10-03-2025 17:00:00",19.4458210,72.7988231,CO,14,106,49
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","10-03-2025 17:00:00",24.8207389,93.9423085,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","10-03-2025 17:00:00",17.6336264,75.9132495,PM2.5,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","10-03-2025 17:00:00",17.6336264,75.9132495,CO,14,92,15
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","10-03-2025 17:00:00",17.6599188,75.9063906,PM2.5,67,99,72
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","10-03-2025 17:00:00",19.26777,72.97182,CO,12,88,36
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","10-03-2025 17:00:00",19.26777,72.97182,OZONE,1,164,84
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","10-03-2025 17:00:00",19.222279,72.957979,PM2.5,57,176,102
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","10-03-2025 17:00:00",22.1166054,85.3945546,PM10,90,352,149
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","10-03-2025 17:00:00",22.1166054,85.3945546,NO2,10,30,16
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","10-03-2025 17:00:00",21.941841,86.728318,PM10,79,111,97
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","10-03-2025 17:00:00",23.7176342,92.7192841,NH3,1,2,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","10-03-2025 17:00:00",25.6635413,94.0989878,PM2.5,74,262,158
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","10-03-2025 17:00:00",24.8207389,93.9423085,NO2,NA,NA,NA
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","10-03-2025 17:00:00",24.8207389,93.9423085,NH3,NA,NA,NA
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","10-03-2025 17:00:00",24.8207389,93.9423085,SO2,NA,NA,NA
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","10-03-2025 17:00:00",21.941841,86.728318,NH3,2,6,5
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","10-03-2025 17:00:00",21.941841,86.728318,SO2,2,60,23
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","10-03-2025 17:00:00",25.5803419,91.8942571,CO,28,78,38
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","10-03-2025 17:00:00",22.06156703,85.47409613,SO2,38,41,38
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","10-03-2025 17:00:00",20.34652,85.81630,PM10,69,163,103
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","10-03-2025 17:00:00",21.847279,85.416905,SO2,8,23,11
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","10-03-2025 17:00:00",21.847279,85.416905,OZONE,6,114,47
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","10-03-2025 17:00:00",22.265816,86.174829,NH3,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","10-03-2025 17:00:00",22.265816,86.174829,SO2,3,16,10
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","10-03-2025 17:00:00",22.265816,86.174829,OZONE,1,169,22
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","10-03-2025 17:00:00",22.18972222,84.86277778,NO2,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","10-03-2025 17:00:00",22.220833,84.809444,NH3,2,2,2
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","10-03-2025 17:00:00",22.220833,84.809444,OZONE,4,90,59
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","10-03-2025 17:00:00",20.9360711,85.1707021,SO2,9,34,22
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","10-03-2025 17:00:00",21.869985,85.167016,NO2,55,97,81
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","10-03-2025 17:00:00",21.869985,85.167016,SO2,35,40,37
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","10-03-2025 17:00:00",11.9309,79.8027,SO2,4,13,7
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","10-03-2025 17:00:00",30.233011,74.907758,SO2,7,22,14
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","10-03-2025 17:00:00",31.321907,75.578914,PM2.5,47,127,71
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","10-03-2025 17:00:00",31.321907,75.578914,PM10,73,114,98
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","10-03-2025 17:00:00",31.321907,75.578914,CO,28,39,35
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","10-03-2025 17:00:00","20.48891     ","85.84768     ",SO2,3,5,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","10-03-2025 17:00:00",21.643900,85.599355,PM10,73,114,94
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","10-03-2025 17:00:00",21.8004996,83.8396977,NH3,7,7,7
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","10-03-2025 17:00:00",21.8004996,83.8396977,CO,38,68,54
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","10-03-2025 17:00:00",20.94185,86.11510,OZONE,14,150,117
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","10-03-2025 17:00:00",20.94185,86.11510,NO2,1,16,6
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","10-03-2025 17:00:00",31.620000,74.876512,SO2,10,101,41
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","10-03-2025 17:00:00",21.847279,85.416905,NO2,NA,NA,NA
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","10-03-2025 17:00:00",25.747299,71.393989,SO2,6,24,12
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","10-03-2025 17:00:00",25.747299,71.393989,OZONE,29,88,73
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","10-03-2025 17:00:00",27.215415,77.50873,PM10,63,125,88
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","10-03-2025 17:00:00",25.339605,74.618883,SO2,15,80,41
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","10-03-2025 17:00:00",28.194909,76.862296,NH3,10,17,12
